"","gene_1","gene_2","gene_3","gene_4","gene_5","gene_6","gene_7","gene_8","gene_9","gene_10","gene_11","gene_12","gene_13","gene_14","gene_15","gene_16","gene_17","gene_18","gene_19","gene_20","gene_21","gene_22","gene_23","gene_24","gene_25","gene_26","gene_27","gene_28","gene_29","gene_30","gene_31","gene_32","gene_33","gene_34","gene_35","gene_36","gene_37","gene_38","gene_39","gene_40","gene_41","gene_42","gene_43","gene_44","gene_45","gene_46","gene_47","gene_48","gene_49","gene_50","gene_51","gene_52","gene_53","gene_54","gene_55","gene_56","gene_57","gene_58","gene_59","gene_60","gene_61","gene_62","gene_63","gene_64","gene_65","gene_66","gene_67","gene_68","gene_69","gene_70","gene_71","gene_72","gene_73","gene_74","gene_75","gene_76","gene_77","gene_78","gene_79","gene_80","gene_81","gene_82","gene_83","gene_84","gene_85","gene_90","gene_91","gene_98","gene_110","gene_111","gene_130","gene_135","gene_169","gene_200","gene_201"
"OG0000815:","fig|1196095.104.peg.1362","fig|1196095.129.peg.2075","fig|1196095.126.peg.1279","fig|1196095.99.peg.1966","fig|1196095.132.peg.1468","fig|1196095.128.peg.1966","fig|1196095.115.peg.416","fig|1196095.130.peg.650","fig|1196095.94.peg.533","fig|1196095.102.peg.647","fig|1196095.109.peg.1346","fig|1196095.122.peg.320","fig|1196095.100.peg.1521","fig|1196095.108.peg.149","fig|1196095.112.peg.698","fig|1196095.101.peg.599","fig|1196095.118.peg.993","fig|1196095.95.peg.2199","fig|1196095.98.peg.1379","fig|1196095.113.peg.1441","fig|1196095.134.peg.1804","fig|1196095.111.peg.1699","fig|1196095.107.peg.2181","fig|1196095.117.peg.2442","fig|1196095.106.peg.1614","fig|1196095.135.peg.341","fig|1196095.110.peg.1309","fig|1196095.96.peg.932","fig|1196095.133.peg.1652","fig|1196095.103.peg.1264","fig|1196095.124.peg.313","fig|1196095.121.peg.1753","fig|1196095.120.peg.1634","fig|1196095.114.peg.1856","fig|1196095.131.peg.1482","fig|1196095.127.peg.1687","fig|1196095.125.peg.1255","fig|1196095.119.peg.307","fig|1196095.97.peg.330","fig|1196095.105.peg.826","fig|1196095.123.peg.1756","fig|1196095.116.peg.314","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000865:","fig|1196095.113.peg.1858","fig|1196095.134.peg.1379","fig|1196095.110.peg.2689","fig|1196095.114.peg.246","fig|1196095.108.peg.1520","fig|1196095.104.peg.899","fig|1196095.121.peg.2746","fig|1196095.127.peg.948","fig|1196095.131.peg.1276","fig|1196095.97.peg.15","fig|1196095.106.peg.651","fig|1196095.125.peg.1371","fig|1196095.99.peg.2397","fig|1196095.126.peg.1599","fig|1196095.98.peg.1136","fig|1196095.109.peg.1192","fig|1196095.103.peg.1017","fig|1196095.120.peg.1116","fig|1196095.111.peg.1045","fig|1196095.124.peg.2348","fig|1196095.128.peg.403","fig|1196095.130.peg.2223","fig|1196095.119.peg.934","fig|1196095.102.peg.2343","fig|1196095.132.peg.863","fig|1196095.135.peg.208","fig|1196095.96.peg.1927","fig|1196095.122.peg.1509","fig|1196095.133.peg.3608","fig|1196095.100.peg.1636","fig|1196095.123.peg.1544","fig|1196095.115.peg.1155","fig|1196095.116.peg.1690","fig|1196095.117.peg.366","fig|1196095.94.peg.430","fig|1196095.129.peg.1468","fig|1196095.101.peg.474","fig|1196095.118.peg.91","fig|1196095.107.peg.49","fig|1196095.95.peg.745","fig|1196095.105.peg.1171","fig|1196095.112.peg.1810","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000907:","fig|1196095.125.peg.1582","fig|1196095.99.peg.1202","fig|1196095.95.peg.1970","fig|1196095.105.peg.1287","fig|1196095.127.peg.1896","fig|1196095.110.peg.1385","fig|1196095.135.peg.1339","fig|1196095.124.peg.986","fig|1196095.120.peg.66","fig|1196095.129.peg.1301","fig|1196095.131.peg.472","fig|1196095.103.peg.1118","fig|1196095.123.peg.1916","fig|1196095.109.peg.2207","fig|1196095.107.peg.116","fig|1196095.96.peg.1417","fig|1196095.100.peg.1740","fig|1196095.116.peg.2314","fig|1196095.126.peg.246","fig|1196095.132.peg.1274","fig|1196095.98.peg.862","fig|1196095.114.peg.2063","fig|1196095.101.peg.373","fig|1196095.106.peg.374","fig|1196095.115.peg.1644","fig|1196095.108.peg.1862","fig|1196095.128.peg.1667","fig|1196095.112.peg.423","fig|1196095.133.peg.2890","fig|1196095.119.peg.1243","fig|1196095.102.peg.831","fig|1196095.113.peg.1735","fig|1196095.97.peg.265","fig|1196095.118.peg.408","fig|1196095.130.peg.2010","fig|1196095.104.peg.2151","fig|1196095.111.peg.820","fig|1196095.122.peg.1714","fig|1196095.117.peg.996","fig|1196095.94.peg.811","fig|1196095.121.peg.994","fig|1196095.134.peg.2053","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000912:","fig|1196095.105.peg.1147","fig|1196095.108.peg.1290","fig|1196095.106.peg.349","fig|1196095.128.peg.2065","fig|1196095.120.peg.2152","fig|1196095.98.peg.129","fig|1196095.117.peg.334","fig|1196095.121.peg.1651","fig|1196095.116.peg.1627","fig|1196095.115.peg.503","fig|1196095.110.peg.1764","fig|1196095.127.peg.1776","fig|1196095.95.peg.2097","fig|1196095.113.peg.2094","fig|1196095.104.peg.289","fig|1196095.99.peg.1267","fig|1196095.102.peg.2179","fig|1196095.125.peg.1151","fig|1196095.114.peg.1946","fig|1196095.124.peg.2196","fig|1196095.123.peg.1666","fig|1196095.109.peg.2329","fig|1196095.118.peg.1972","fig|1196095.97.peg.562","fig|1196095.129.peg.2165","fig|1196095.126.peg.142","fig|1196095.130.peg.744","fig|1196095.94.peg.1935","fig|1196095.133.peg.3535","fig|1196095.122.peg.231","fig|1196095.96.peg.180","fig|1196095.111.peg.1198","fig|1196095.134.peg.1711","fig|1196095.112.peg.738","fig|1196095.131.peg.1569","fig|1196095.135.peg.1410","fig|1196095.103.peg.1460","fig|1196095.119.peg.386","fig|1196095.100.peg.1751","fig|1196095.101.peg.791","fig|1196095.107.peg.1272","fig|1196095.132.peg.1381","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000973:","fig|1196095.117.peg.607","fig|1196095.113.peg.929","fig|1196095.96.peg.764","fig|1196095.94.peg.1556","fig|1196095.121.peg.2477","fig|1196095.107.peg.1562","fig|1196095.128.peg.1095","fig|1196095.98.peg.2391","fig|1196095.127.peg.1051","fig|1196095.110.peg.1178","fig|1196095.135.peg.1077","fig|1196095.122.peg.1218","fig|1196095.104.peg.203","fig|1196095.101.peg.1537","fig|1196095.111.peg.1625","fig|1196095.118.peg.2291","fig|1196095.114.peg.1106","fig|1196095.95.peg.1747","fig|1196095.108.peg.1943","fig|1196095.130.peg.942","fig|1196095.120.peg.1868","fig|1196095.102.peg.1109","fig|1196095.109.peg.781","fig|1196095.126.peg.2021","fig|1196095.99.peg.2487","fig|1196095.103.peg.719","fig|1196095.123.peg.59","fig|1196095.115.peg.1486","fig|1196095.133.peg.3324","fig|1196095.106.peg.2040","fig|1196095.112.peg.1932","fig|1196095.125.peg.779","fig|1196095.100.peg.119","fig|1196095.116.peg.2840","fig|1196095.131.peg.726","fig|1196095.105.peg.1907","fig|1196095.134.peg.2268","fig|1196095.129.peg.108","fig|1196095.132.peg.51","fig|1196095.119.peg.262","fig|1196095.124.peg.780","fig|1196095.97.peg.1550","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000981:","fig|1196095.114.peg.1499","fig|1196095.116.peg.398","fig|1196095.101.peg.1088","fig|1196095.127.peg.1399","fig|1196095.125.peg.2277","fig|1196095.115.peg.1909","fig|1196095.132.peg.379","fig|1196095.104.peg.1301","fig|1196095.124.peg.1057","fig|1196095.106.peg.1221","fig|1196095.123.peg.1122","fig|1196095.111.peg.2561","fig|1196095.98.peg.243","fig|1196095.113.peg.1411","fig|1196095.117.peg.2419","fig|1196095.97.peg.91","fig|1196095.95.peg.171","fig|1196095.99.peg.845","fig|1196095.118.peg.821","fig|1196095.110.peg.2611","fig|1196095.94.peg.329","fig|1196095.130.peg.2363","fig|1196095.96.peg.1971","fig|1196095.129.peg.911","fig|1196095.128.peg.2371","fig|1196095.107.peg.1713","fig|1196095.131.peg.1133","fig|1196095.119.peg.631","fig|1196095.133.peg.3466","fig|1196095.103.peg.1802","fig|1196095.126.peg.2070","fig|1196095.134.peg.1302","fig|1196095.112.peg.2186","fig|1196095.121.peg.1544","fig|1196095.108.peg.323","fig|1196095.120.peg.906","fig|1196095.122.peg.2189","fig|1196095.102.peg.1232","fig|1196095.105.peg.1820","fig|1196095.135.peg.823","fig|1196095.109.peg.1108","fig|1196095.100.peg.351","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001000:","fig|1196095.98.peg.154","fig|1196095.97.peg.2145","fig|1196095.101.peg.354","fig|1196095.100.peg.996","fig|1196095.103.peg.1134","fig|1196095.128.peg.1682","fig|1196095.95.peg.1052","fig|1196095.131.peg.459","fig|1196095.104.peg.671","fig|1196095.123.peg.2202","fig|1196095.119.peg.1965","fig|1196095.108.peg.371","fig|1196095.111.peg.2493","fig|1196095.102.peg.808","fig|1196095.134.peg.2069","fig|1196095.122.peg.2010","fig|1196095.112.peg.97","fig|1196095.121.peg.1017","fig|1196095.124.peg.2432","fig|1196095.106.peg.1578","fig|1196095.114.peg.381","fig|1196095.110.peg.1908","fig|1196095.94.peg.1413","fig|1196095.107.peg.1360","fig|1196095.118.peg.2514","fig|1196095.130.peg.1995","fig|1196095.109.peg.815","fig|1196095.135.peg.1328","fig|1196095.133.peg.3339","fig|1196095.115.peg.2113","fig|1196095.120.peg.2364","fig|1196095.117.peg.2696","fig|1196095.129.peg.1286","fig|1196095.127.peg.10","fig|1196095.126.peg.1629","fig|1196095.132.peg.1700","fig|1196095.96.peg.2356","fig|1196095.113.peg.706","fig|1196095.99.peg.791","fig|1196095.125.peg.1606","fig|1196095.116.peg.2340","fig|1196095.105.peg.2140","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001023:","fig|1196095.124.peg.2282","fig|1196095.116.peg.2255","fig|1196095.114.peg.314","fig|1196095.135.peg.257","fig|1196095.118.peg.1883","fig|1196095.125.peg.1445","fig|1196095.109.peg.1260","fig|1196095.103.peg.1335","fig|1196095.104.peg.771","fig|1196095.131.peg.1334","fig|1196095.128.peg.1548","fig|1196095.117.peg.1052","fig|1196095.127.peg.882","fig|1196095.126.peg.1208","fig|1196095.98.peg.1204","fig|1196095.101.peg.669","fig|1196095.129.peg.1419","fig|1196095.120.peg.1048","fig|1196095.132.peg.805","fig|1196095.95.peg.818","fig|1196095.97.peg.135","fig|1196095.122.peg.1439","fig|1196095.106.peg.593","fig|1196095.100.peg.1592","fig|1196095.94.peg.2184","fig|1196095.110.peg.1677","fig|1196095.130.peg.2144","fig|1196095.134.peg.1456","fig|1196095.133.peg.2943","fig|1196095.96.peg.614","fig|1196095.121.peg.2669","fig|1196095.102.peg.1568","fig|1196095.111.peg.1112","fig|1196095.119.peg.1814","fig|1196095.107.peg.2159","fig|1196095.123.peg.1481","fig|1196095.108.peg.1599","fig|1196095.112.peg.1758","fig|1196095.105.peg.126","fig|1196095.113.peg.281","fig|1196095.115.peg.1081","fig|1196095.99.peg.1797","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001047:","fig|1196095.110.peg.2687","fig|1196095.126.peg.1596","fig|1196095.127.peg.952","fig|1196095.101.peg.477","fig|1196095.100.peg.1633","fig|1196095.104.peg.901","fig|1196095.119.peg.988","fig|1196095.99.peg.2394","fig|1196095.128.peg.398","fig|1196095.97.peg.20","fig|1196095.122.peg.1513","fig|1196095.125.peg.1367","fig|1196095.129.peg.1470","fig|1196095.106.peg.558","fig|1196095.123.peg.1548","fig|1196095.134.peg.234","fig|1196095.109.peg.1189","fig|1196095.113.peg.1860","fig|1196095.120.peg.1120","fig|1196095.95.peg.741","fig|1196095.124.peg.2350","fig|1196095.118.peg.93","fig|1196095.103.peg.1014","fig|1196095.112.peg.1807","fig|1196095.105.peg.1169","fig|1196095.116.peg.1694","fig|1196095.132.peg.867","fig|1196095.96.peg.1931","fig|1196095.133.peg.3518","fig|1196095.108.peg.1522","fig|1196095.115.peg.1159","fig|1196095.130.peg.2232","fig|1196095.98.peg.1133","fig|1196095.135.peg.212","fig|1196095.131.peg.1274","fig|1196095.94.peg.426","fig|1196095.117.peg.362","fig|1196095.102.peg.2339","fig|1196095.121.peg.2749","fig|1196095.111.peg.1043","fig|1196095.107.peg.45","fig|1196095.114.peg.242","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001145:","fig|1196095.105.peg.268","fig|1196095.110.peg.2458","fig|1196095.128.peg.1495","fig|1196095.125.peg.970","fig|1196095.114.peg.1740","fig|1196095.134.peg.1106","fig|1196095.102.peg.1979","fig|1196095.132.peg.1017","fig|1196095.112.peg.1019","fig|1196095.99.peg.90","fig|1196095.127.peg.125","fig|1196095.120.peg.492","fig|1196095.122.peg.465","fig|1196095.94.peg.217","fig|1196095.104.peg.485","fig|1196095.95.peg.591","fig|1196095.100.peg.633","fig|1196095.135.peg.1608","fig|1196095.119.peg.1477","fig|1196095.101.peg.991","fig|1196095.97.peg.1788","fig|1196095.103.peg.286","fig|1196095.129.peg.1953","fig|1196095.114.peg.125","fig|1196095.115.peg.2228","fig|1196095.111.peg.2356","fig|1196095.123.peg.2100","fig|1196095.108.peg.460","fig|1196095.133.peg.3492","fig|1196095.116.peg.1520","fig|1196095.124.peg.1893","fig|1196095.106.peg.2223","fig|1196095.98.peg.669","fig|1196095.131.peg.1740","fig|1196095.130.peg.338","fig|1196095.126.peg.647","fig|1196095.121.peg.733","fig|1196095.118.peg.65","fig|1196095.109.peg.2017","fig|1196095.117.peg.1524","fig|1196095.113.peg.486","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001246:","fig|1196095.126.peg.1386","fig|1196095.103.peg.1251","fig|1196095.112.peg.1282","fig|1196095.117.peg.1298","fig|1196095.120.peg.106","fig|1196095.94.peg.510","fig|1196095.109.peg.1581","fig|1196095.129.peg.725","fig|1196095.96.peg.924","fig|1196095.105.peg.557","fig|1196095.128.peg.1947","fig|1196095.97.peg.723","fig|1196095.118.peg.2158","fig|1196095.107.peg.279","fig|1196095.116.peg.1386","fig|1196095.115.peg.388","fig|1196095.119.peg.856","fig|1196095.121.peg.24","fig|1196095.99.peg.2296","fig|1196095.108.peg.2005","fig|1196095.114.peg.1840","fig|1196095.131.peg.1471","fig|1196095.104.peg.419","fig|1196095.124.peg.2162","fig|1196095.127.peg.1673","fig|1196095.101.peg.566","fig|1196095.125.peg.1270","fig|1196095.102.peg.564","fig|1196095.133.peg.2718","fig|1196095.130.peg.638","fig|1196095.134.peg.1815","fig|1196095.110.peg.121","fig|1196095.113.peg.813","fig|1196095.122.peg.89","fig|1196095.95.peg.96","fig|1196095.123.peg.1780","fig|1196095.111.peg.2178","fig|1196095.135.peg.356","fig|1196095.100.peg.1486","fig|1196095.132.peg.1476","fig|1196095.98.peg.1758","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001251:","fig|1196095.131.peg.1499","fig|1196095.111.peg.1366","fig|1196095.101.peg.615","fig|1196095.120.peg.1615","fig|1196095.134.peg.1786","fig|1196095.104.peg.2322","fig|1196095.108.peg.2079","fig|1196095.105.peg.1022","fig|1196095.110.peg.1839","fig|1196095.100.peg.1538","fig|1196095.103.peg.1281","fig|1196095.95.peg.2182","fig|1196095.99.peg.186","fig|1196095.107.peg.2200","fig|1196095.109.peg.1365","fig|1196095.127.peg.1704","fig|1196095.130.peg.669","fig|1196095.124.peg.1115","fig|1196095.123.peg.1739","fig|1196095.121.peg.1735","fig|1196095.129.peg.2092","fig|1196095.96.peg.951","fig|1196095.122.peg.302","fig|1196095.128.peg.1986","fig|1196095.112.peg.717","fig|1196095.118.peg.605","fig|1196095.125.peg.1238","fig|1196095.98.peg.1398","fig|1196095.133.peg.2940","fig|1196095.117.peg.1961","fig|1196095.102.peg.665","fig|1196095.116.peg.933","fig|1196095.119.peg.325","fig|1196095.114.peg.1874","fig|1196095.113.peg.162","fig|1196095.132.peg.1451","fig|1196095.135.peg.324","fig|1196095.97.peg.348","fig|1196095.94.peg.550","fig|1196095.126.peg.1262","fig|1196095.115.peg.433","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001290:","fig|1196095.121.peg.1186","fig|1196095.129.peg.267","fig|1196095.103.peg.1876","fig|1196095.135.peg.870","fig|1196095.127.peg.1326","fig|1196095.124.peg.584","fig|1196095.94.peg.991","fig|1196095.111.peg.630","fig|1196095.132.peg.1122","fig|1196095.98.peg.2033","fig|1196095.116.peg.1309","fig|1196095.104.peg.2053","fig|1196095.130.peg.1048","fig|1196095.99.peg.1384","fig|1196095.114.peg.1288","fig|1196095.109.peg.1684","fig|1196095.131.peg.841","fig|1196095.119.peg.1070","fig|1196095.105.peg.507","fig|1196095.110.peg.2160","fig|1196095.113.peg.1084","fig|1196095.96.peg.1896","fig|1196095.120.peg.2269","fig|1196095.102.peg.2217","fig|1196095.107.peg.2029","fig|1196095.108.peg.1066","fig|1196095.118.peg.1351","fig|1196095.100.peg.1903","fig|1196095.133.peg.53","fig|1196095.134.peg.380","fig|1196095.123.peg.922","fig|1196095.112.peg.1875","fig|1196095.125.peg.2341","fig|1196095.97.peg.2387","fig|1196095.101.peg.1947","fig|1196095.117.peg.1226","fig|1196095.128.peg.1233","fig|1196095.122.peg.1777","fig|1196095.115.peg.1057","fig|1196095.95.peg.864","fig|1196095.126.peg.1730","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001402:","fig|1196095.132.peg.1043","fig|1196095.113.peg.404","fig|1196095.97.peg.1704","fig|1196095.119.peg.2047","fig|1196095.108.peg.44","fig|1196095.96.peg.562","fig|1196095.105.peg.260","fig|1196095.95.peg.1307","fig|1196095.101.peg.1594","fig|1196095.134.peg.1048","fig|1196095.122.peg.440","fig|1196095.98.peg.15","fig|1196095.121.peg.204","fig|1196095.112.peg.252","fig|1196095.99.peg.507","fig|1196095.107.peg.1330","fig|1196095.131.peg.374","fig|1196095.126.peg.1510","fig|1196095.100.peg.1292","fig|1196095.103.peg.250","fig|1196095.123.peg.2124","fig|1196095.109.peg.2438","fig|1196095.116.peg.2081","fig|1196095.128.peg.168","fig|1196095.111.peg.2135","fig|1196095.114.peg.150","fig|1196095.115.peg.2200","fig|1196095.124.peg.1398","fig|1196095.133.peg.2758","fig|1196095.102.peg.1940","fig|1196095.94.peg.1340","fig|1196095.127.peg.90","fig|1196095.130.peg.1904","fig|1196095.117.peg.2532","fig|1196095.125.peg.86","fig|1196095.129.peg.1196","fig|1196095.110.peg.2397","fig|1196095.135.peg.1186","fig|1196095.120.peg.322","fig|1196095.104.peg.1916","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001488:","fig|1196095.115.peg.769","fig|1196095.134.peg.1008","fig|1196095.108.peg.281","fig|1196095.116.peg.2044","fig|1196095.128.peg.2684","fig|1196095.124.peg.480","fig|1196095.118.peg.2031","fig|1196095.117.peg.2569","fig|1196095.111.peg.2101","fig|1196095.105.peg.2275","fig|1196095.135.peg.1228","fig|1196095.114.peg.930","fig|1196095.112.peg.291","fig|1196095.99.peg.1149","fig|1196095.130.peg.1864","fig|1196095.95.peg.1276","fig|1196095.127.peg.764","fig|1196095.98.peg.578","fig|1196095.121.peg.806","fig|1196095.120.peg.1758","fig|1196095.102.peg.393","fig|1196095.104.peg.1950","fig|1196095.106.peg.1386","fig|1196095.125.peg.941","fig|1196095.119.peg.1463","fig|1196095.97.peg.1743","fig|1196095.129.peg.1082","fig|1196095.107.peg.1294","fig|1196095.133.peg.3297","fig|1196095.122.peg.621","fig|1196095.109.peg.2108","fig|1196095.110.peg.2363","fig|1196095.132.peg.480","fig|1196095.123.peg.1231","fig|1196095.96.peg.894","fig|1196095.113.peg.56","fig|1196095.94.peg.1369","fig|1196095.131.peg.1882","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0001497:","fig|1196095.121.peg.2445","fig|1196095.113.peg.899","fig|1196095.123.peg.83","fig|1196095.102.peg.2032","fig|1196095.98.peg.1949","fig|1196095.134.peg.2234","fig|1196095.122.peg.1242","fig|1196095.120.peg.1891","fig|1196095.130.peg.976","fig|1196095.96.peg.860","fig|1196095.94.peg.1592","fig|1196095.131.peg.711","fig|1196095.124.peg.549","fig|1196095.104.peg.105","fig|1196095.116.peg.2806","fig|1196095.111.peg.1511","fig|1196095.108.peg.1974","fig|1196095.128.peg.1125","fig|1196095.127.peg.1083","fig|1196095.114.peg.1130","fig|1196095.109.peg.796","fig|1196095.112.peg.1944","fig|1196095.97.peg.1569","fig|1196095.118.peg.2333","fig|1196095.105.peg.1752","fig|1196095.119.peg.292","fig|1196095.125.peg.740","fig|1196095.115.peg.1517","fig|1196095.133.peg.3012","fig|1196095.135.peg.1045","fig|1196095.132.peg.74","fig|1196095.106.peg.72","fig|1196095.110.peg.1226","fig|1196095.99.peg.2502","fig|1196095.117.peg.855","fig|1196095.107.peg.1551","fig|1196095.129.peg.137","fig|1196095.95.peg.1783","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
