"","gene_1","gene_2","gene_3","gene_4","gene_5","gene_6","gene_7","gene_8","gene_9","gene_10","gene_11","gene_12","gene_13","gene_14","gene_15","gene_16","gene_17","gene_18","gene_19","gene_20","gene_21","gene_22","gene_23","gene_24","gene_25","gene_26","gene_27","gene_28","gene_29","gene_30","gene_31","gene_32","gene_33","gene_34","gene_35","gene_36","gene_37","gene_38","gene_39","gene_40","gene_41","gene_42","gene_43","gene_44","gene_45","gene_46","gene_47","gene_48","gene_49","gene_50","gene_51","gene_52","gene_53","gene_54","gene_55","gene_56","gene_57","gene_58","gene_59","gene_60","gene_61","gene_62","gene_63","gene_64","gene_65","gene_66","gene_67","gene_68","gene_69","gene_70","gene_71","gene_72","gene_73","gene_74","gene_75","gene_76","gene_77","gene_78","gene_79","gene_80","gene_81","gene_82","gene_83","gene_84","gene_85","gene_90","gene_91","gene_98","gene_110","gene_111","gene_130","gene_135","gene_169","gene_200","gene_201"
"OG0000095:","fig|1196095.95.peg.1869","fig|1196095.132.peg.686","fig|1196095.129.peg.396","fig|1196095.133.peg.1954","fig|1196095.126.peg.1370","fig|1196095.104.peg.71","fig|1196095.100.peg.210","fig|1196095.124.peg.2013","fig|1196095.99.peg.2212","fig|1196095.111.peg.2332","fig|1196095.113.peg.1695","fig|1196095.118.peg.2454","fig|1196095.106.peg.125","fig|1196095.121.peg.686","fig|1196095.135.peg.740","fig|1196095.135.peg.673","fig|1196095.96.peg.1774","fig|1196095.123.peg.979","fig|1196095.135.peg.2244","fig|1196095.133.peg.3134","fig|1196095.127.peg.2099","fig|1196095.94.peg.149","fig|1196095.115.peg.990","fig|1196095.116.peg.1225","fig|1196095.110.peg.524","fig|1196095.134.peg.194","fig|1196095.119.peg.18","fig|1196095.131.peg.970","fig|1196095.109.peg.1707","fig|1196095.108.peg.1696","fig|1196095.130.peg.1176","fig|1196095.122.peg.1834","fig|1196095.114.peg.1345","fig|1196095.128.peg.1459","fig|1196095.101.peg.1380","fig|1196095.120.peg.1240","fig|1196095.135.peg.591","fig|1196095.105.peg.2217","fig|1196095.102.peg.1842","fig|1196095.107.peg.1175","fig|1196095.98.peg.1258","fig|1196095.125.peg.2510","fig|1196095.97.peg.1451","fig|1196095.103.peg.814","fig|1196095.117.peg.1143","fig|1196095.112.peg.2099","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000096:","fig|1196095.95.peg.1638","fig|1196095.132.peg.1894","fig|1196095.119.peg.1342","fig|1196095.100.peg.323","fig|1196095.97.peg.2133","fig|1196095.96.peg.548","fig|1196095.108.peg.814","fig|1196095.102.peg.488","fig|1196095.135.peg.48","fig|1196095.117.peg.709","fig|1196095.94.peg.904","fig|1196095.126.peg.1890","fig|1196095.106.peg.2103","fig|1196095.110.peg.1038","fig|1196095.133.peg.477","fig|1196095.98.peg.2227","fig|1196095.123.peg.1309","fig|1196095.94.peg.2062","fig|1196095.118.peg.1336","fig|1196095.135.peg.2154","fig|1196095.113.peg.497","fig|1196095.107.peg.393","fig|1196095.114.peg.857","fig|1196095.130.peg.108","fig|1196095.103.peg.411","fig|1196095.120.peg.651","fig|1196095.128.peg.2632","fig|1196095.111.peg.170","fig|1196095.129.peg.1013","fig|1196095.115.peg.687","fig|1196095.95.peg.1134","fig|1196095.109.peg.442","fig|1196095.112.peg.873","fig|1196095.104.peg.1698","fig|1196095.121.peg.1980","fig|1196095.116.peg.70","fig|1196095.122.peg.551","fig|1196095.105.peg.2192","fig|1196095.134.peg.106","fig|1196095.101.peg.120","fig|1196095.127.peg.692","fig|1196095.125.peg.867","fig|1196095.99.peg.204","fig|1196095.131.peg.1945","fig|1196095.124.peg.835","fig|1196095.132.peg.1811","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000195:","fig|1196095.95.peg.351","fig|1196095.108.peg.861","fig|1196095.110.peg.997","fig|1196095.104.peg.998","fig|1196095.107.peg.591","fig|1196095.101.peg.99","fig|1196095.115.peg.663","fig|1196095.131.peg.1966","fig|1196095.123.peg.1331","fig|1196095.111.peg.1907","fig|1196095.105.peg.295","fig|1196095.121.peg.2157","fig|1196095.106.peg.273","fig|1196095.113.peg.1377","fig|1196095.120.peg.1278","fig|1196095.134.peg.1925","fig|1196095.102.peg.862","fig|1196095.129.peg.848","fig|1196095.127.peg.670","fig|1196095.124.peg.880","fig|1196095.128.peg.1389","fig|1196095.94.peg.2143","fig|1196095.100.peg.303","fig|1196095.103.peg.390","fig|1196095.116.peg.101","fig|1196095.97.peg.427","fig|1196095.99.peg.2063","fig|1196095.112.peg.458","fig|1196095.129.peg.845","fig|1196095.119.peg.831","fig|1196095.117.peg.739","fig|1196095.130.peg.271","fig|1196095.98.peg.2378","fig|1196095.125.peg.892","fig|1196095.132.peg.1872","fig|1196095.122.peg.522","fig|1196095.118.peg.2125","fig|1196095.127.peg.658","fig|1196095.126.peg.1870","fig|1196095.109.peg.355","fig|1196095.114.peg.835","fig|1196095.96.peg.2277","fig|1196095.135.peg.21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000264:","fig|1196095.113.peg.10","fig|1196095.121.peg.859","fig|1196095.105.peg.264","fig|1196095.101.peg.1311","fig|1196095.114.peg.891","fig|1196095.96.peg.2202","fig|1196095.126.peg.805","fig|1196095.108.peg.2059","fig|1196095.127.peg.722","fig|1196095.122.peg.583","fig|1196095.133.peg.3482","fig|1196095.99.peg.1336","fig|1196095.106.peg.196","fig|1196095.115.peg.717","fig|1196095.103.peg.120","fig|1196095.130.peg.1248","fig|1196095.110.peg.1931","fig|1196095.116.peg.1005","fig|1196095.123.peg.1269","fig|1196095.100.peg.1418","fig|1196095.135.peg.1766","fig|1196095.118.peg.1045","fig|1196095.102.peg.434","fig|1196095.98.peg.2258","fig|1196095.124.peg.1357","fig|1196095.131.peg.1921","fig|1196095.134.peg.140","fig|1196095.104.peg.1593","fig|1196095.117.peg.805","fig|1196095.125.peg.192","fig|1196095.112.peg.298","fig|1196095.97.peg.2106","fig|1196095.119.peg.849","fig|1196095.120.peg.1485","fig|1196095.128.peg.2625","fig|1196095.129.peg.1040","fig|1196095.109.peg.2160","fig|1196095.95.peg.1100","fig|1196095.94.peg.2027","fig|1196095.133.peg.880","fig|1196095.111.peg.2641","fig|1196095.107.peg.1585","fig|1196095.132.peg.440","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000275:","fig|1196095.99.peg.2398","fig|1196095.113.peg.1857","fig|1196095.134.peg.1380","fig|1196095.133.peg.1433","fig|1196095.110.peg.2690","fig|1196095.108.peg.1519","fig|1196095.104.peg.898","fig|1196095.114.peg.247","fig|1196095.127.peg.947","fig|1196095.97.peg.14","fig|1196095.131.peg.1277","fig|1196095.115.peg.1154","fig|1196095.106.peg.650","fig|1196095.125.peg.1372","fig|1196095.116.peg.1689","fig|1196095.103.peg.1018","fig|1196095.96.peg.1926","fig|1196095.120.peg.1115","fig|1196095.111.peg.1046","fig|1196095.130.peg.2222","fig|1196095.105.peg.1172","fig|1196095.102.peg.2344","fig|1196095.119.peg.935","fig|1196095.135.peg.207","fig|1196095.121.peg.2745","fig|1196095.132.peg.862","fig|1196095.133.peg.3607","fig|1196095.122.peg.1508","fig|1196095.100.peg.1637","fig|1196095.126.peg.1600","fig|1196095.128.peg.404","fig|1196095.123.peg.1543","fig|1196095.129.peg.1467","fig|1196095.94.peg.431","fig|1196095.109.peg.1193","fig|1196095.117.peg.367","fig|1196095.98.peg.1137","fig|1196095.101.peg.473","fig|1196095.107.peg.50","fig|1196095.124.peg.2347","fig|1196095.112.peg.1811","fig|1196095.95.peg.746","fig|1196095.118.peg.90","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000293:","fig|1196095.113.peg.872","fig|1196095.132.peg.1189","fig|1196095.107.peg.1003","fig|1196095.126.peg.942","fig|1196095.119.peg.1400","fig|1196095.120.peg.2546","fig|1196095.102.peg.871","fig|1196095.117.peg.643","fig|1196095.108.peg.828","fig|1196095.124.peg.2629","fig|1196095.133.peg.932","fig|1196095.116.peg.3","fig|1196095.106.peg.614","fig|1196095.125.peg.1707","fig|1196095.130.peg.427","fig|1196095.134.peg.1573","fig|1196095.97.peg.2240","fig|1196095.110.peg.2311","fig|1196095.123.peg.864","fig|1196095.99.peg.517","fig|1196095.129.peg.1825","fig|1196095.131.peg.1864","fig|1196095.122.peg.2286","fig|1196095.96.peg.2255","fig|1196095.112.peg.330","fig|1196095.105.peg.2057","fig|1196095.128.peg.465","fig|1196095.109.peg.673","fig|1196095.127.peg.272","fig|1196095.114.peg.1605","fig|1196095.104.peg.2206","fig|1196095.95.peg.1558","fig|1196095.115.peg.2371","fig|1196095.94.peg.592","fig|1196095.135.peg.1257","fig|1196095.98.peg.1572","fig|1196095.103.peg.871","fig|1196095.121.peg.1136","fig|1196095.100.peg.1836","fig|1196095.111.peg.2601","fig|1196095.101.peg.1132","fig|1196095.118.peg.697","fig|1196095.96.peg.1307","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000303:","fig|1196095.100.peg.838","fig|1196095.104.peg.2425","fig|1196095.103.peg.491","fig|1196095.117.peg.1700","fig|1196095.114.peg.1689","fig|1196095.102.peg.1707","fig|1196095.108.peg.1897","fig|1196095.110.peg.2541","fig|1196095.126.peg.83","fig|1196095.119.peg.694","fig|1196095.109.peg.1023","fig|1196095.133.peg.901","fig|1196095.106.peg.1116","fig|1196095.133.peg.349","fig|1196095.112.peg.921","fig|1196095.127.peg.180","fig|1196095.124.peg.1590","fig|1196095.112.peg.920","fig|1196095.101.peg.1208","fig|1196095.128.peg.695","fig|1196095.134.peg.1617","fig|1196095.130.peg.381","fig|1196095.113.peg.658","fig|1196095.133.peg.2206","fig|1196095.116.peg.2535","fig|1196095.99.peg.2121","fig|1196095.123.peg.2046","fig|1196095.97.peg.2298","fig|1196095.115.peg.2279","fig|1196095.132.peg.1980","fig|1196095.118.peg.1433","fig|1196095.97.peg.368","fig|1196095.107.peg.1059","fig|1196095.98.peg.1014","fig|1196095.129.peg.1908","fig|1196095.131.peg.1788","fig|1196095.135.peg.1672","fig|1196095.122.peg.2094","fig|1196095.133.peg.1878","fig|1196095.105.peg.9","fig|1196095.125.peg.250","fig|1196095.121.peg.775","fig|1196095.111.peg.526","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000337:","fig|1196095.97.peg.831","fig|1196095.124.peg.233","fig|1196095.122.peg.1371","fig|1196095.113.peg.1178","fig|1196095.108.peg.1170","fig|1196095.126.peg.624","fig|1196095.128.peg.1754","fig|1196095.107.peg.1125","fig|1196095.119.peg.617","fig|1196095.131.peg.611","fig|1196095.99.peg.172","fig|1196095.95.peg.226","fig|1196095.106.peg.253","fig|1196095.117.peg.503","fig|1196095.94.peg.780","fig|1196095.100.peg.32","fig|1196095.116.peg.2685","fig|1196095.129.peg.238","fig|1196095.121.peg.2336","fig|1196095.134.peg.524","fig|1196095.98.peg.171","fig|1196095.104.peg.1072","fig|1196095.103.peg.187","fig|1196095.115.peg.1807","fig|1196095.135.peg.935","fig|1196095.105.peg.1101","fig|1196095.120.peg.803","fig|1196095.118.peg.270","fig|1196095.125.peg.1013","fig|1196095.96.peg.221","fig|1196095.114.peg.1243","fig|1196095.109.peg.537","fig|1196095.133.peg.775","fig|1196095.130.peg.51","fig|1196095.132.peg.1827","fig|1196095.127.peg.2288","fig|1196095.110.peg.61","fig|1196095.112.peg.1898","fig|1196095.102.peg.1523","fig|1196095.123.peg.701","fig|1196095.111.peg.21","fig|1196095.101.peg.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000415:","fig|1196095.101.peg.1970","fig|1196095.112.peg.161","fig|1196095.117.peg.2049","fig|1196095.109.peg.1520","fig|1196095.114.peg.1179","fig|1196095.97.peg.1288","fig|1196095.134.peg.2183","fig|1196095.132.peg.122","fig|1196095.130.peg.1026","fig|1196095.111.peg.1559","fig|1196095.127.peg.1131","fig|1196095.98.peg.950","fig|1196095.106.peg.911","fig|1196095.110.peg.1274","fig|1196095.99.peg.771","fig|1196095.122.peg.1291","fig|1196095.108.peg.1454","fig|1196095.100.peg.232","fig|1196095.123.peg.132","fig|1196095.133.peg.1439","fig|1196095.118.peg.746","fig|1196095.96.peg.813","fig|1196095.131.peg.663","fig|1196095.119.peg.74","fig|1196095.104.peg.151","fig|1196095.103.peg.1699","fig|1196095.126.peg.1800","fig|1196095.107.peg.883","fig|1196095.129.peg.187","fig|1196095.95.peg.1826","fig|1196095.121.peg.2396","fig|1196095.124.peg.677","fig|1196095.102.peg.2079","fig|1196095.135.peg.1000","fig|1196095.133.peg.3065","fig|1196095.115.peg.1572","fig|1196095.120.peg.1419","fig|1196095.125.peg.693","fig|1196095.116.peg.2756","fig|1196095.94.peg.1635","fig|1196095.99.peg.865","fig|1196095.128.peg.1173","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000438:","fig|1196095.125.peg.873","fig|1196095.97.peg.2137","fig|1196095.119.peg.1339","fig|1196095.108.peg.817","fig|1196095.100.peg.319","fig|1196095.103.peg.406","fig|1196095.104.peg.1688","fig|1196095.130.peg.254","fig|1196095.116.peg.80","fig|1196095.95.peg.1137","fig|1196095.115.peg.681","fig|1196095.98.peg.2224","fig|1196095.106.peg.1684","fig|1196095.133.peg.2611","fig|1196095.107.peg.1801","fig|1196095.129.peg.1008","fig|1196095.124.peg.845","fig|1196095.110.peg.1029","fig|1196095.126.peg.1885","fig|1196095.114.peg.853","fig|1196095.134.peg.1942","fig|1196095.99.peg.207","fig|1196095.117.peg.719","fig|1196095.128.peg.2641","fig|1196095.111.peg.179","fig|1196095.102.peg.2361","fig|1196095.121.peg.2175","fig|1196095.132.peg.1889","fig|1196095.118.peg.1326","fig|1196095.120.peg.638","fig|1196095.112.peg.869","fig|1196095.109.peg.439","fig|1196095.135.peg.4","fig|1196095.101.peg.115","fig|1196095.96.peg.536","fig|1196095.122.peg.542","fig|1196095.127.peg.687","fig|1196095.105.peg.2183","fig|1196095.113.peg.500","fig|1196095.94.peg.2065","fig|1196095.131.peg.1948","fig|1196095.123.peg.1313","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000455:","fig|1196095.126.peg.2076","fig|1196095.122.peg.2183","fig|1196095.127.peg.1393","fig|1196095.120.peg.2036","fig|1196095.132.peg.373","fig|1196095.112.peg.491","fig|1196095.125.peg.2271","fig|1196095.114.peg.1505","fig|1196095.124.peg.369","fig|1196095.115.peg.1915","fig|1196095.135.peg.830","fig|1196095.119.peg.447","fig|1196095.106.peg.1958","fig|1196095.118.peg.1129","fig|1196095.123.peg.1128","fig|1196095.110.peg.714","fig|1196095.134.peg.1296","fig|1196095.111.peg.720","fig|1196095.133.peg.2878","fig|1196095.94.peg.323","fig|1196095.117.peg.2496","fig|1196095.100.peg.357","fig|1196095.128.peg.2377","fig|1196095.104.peg.681","fig|1196095.108.peg.1180","fig|1196095.103.peg.1808","fig|1196095.99.peg.2325","fig|1196095.113.peg.1402","fig|1196095.107.peg.1451","fig|1196095.95.peg.165","fig|1196095.109.peg.1552","fig|1196095.98.peg.1729","fig|1196095.121.peg.1551","fig|1196095.102.peg.967","fig|1196095.130.peg.2369","fig|1196095.129.peg.905","fig|1196095.105.peg.1371","fig|1196095.96.peg.1962","fig|1196095.101.peg.1094","fig|1196095.116.peg.260","fig|1196095.97.peg.694","fig|1196095.131.peg.1127","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000462:","fig|1196095.119.peg.487","fig|1196095.132.peg.1547","fig|1196095.95.peg.26","fig|1196095.127.peg.2030","fig|1196095.110.peg.207","fig|1196095.128.peg.1887","fig|1196095.100.peg.373","fig|1196095.102.peg.1609","fig|1196095.133.peg.2579","fig|1196095.113.peg.1965","fig|1196095.96.peg.445","fig|1196095.134.peg.628","fig|1196095.106.peg.326","fig|1196095.123.peg.1862","fig|1196095.101.peg.1392","fig|1196095.126.peg.1168","fig|1196095.114.peg.1770","fig|1196095.131.peg.1394","fig|1196095.97.peg.710","fig|1196095.121.peg.2040","fig|1196095.120.peg.2019","fig|1196095.115.peg.291","fig|1196095.103.peg.1905","fig|1196095.109.peg.1569","fig|1196095.124.peg.435","fig|1196095.117.peg.2238","fig|1196095.125.peg.22","fig|1196095.107.peg.1468","fig|1196095.116.peg.1964","fig|1196095.111.peg.287","fig|1196095.130.peg.1693","fig|1196095.112.peg.508","fig|1196095.105.peg.1523","fig|1196095.94.peg.667","fig|1196095.118.peg.2235","fig|1196095.129.peg.645","fig|1196095.108.peg.726","fig|1196095.122.peg.179","fig|1196095.98.peg.1746","fig|1196095.135.peg.790","fig|1196095.99.peg.2308","fig|1196095.104.peg.698","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000489:","fig|1196095.126.peg.1302","fig|1196095.101.peg.298","fig|1196095.100.peg.423","fig|1196095.95.peg.1919","fig|1196095.119.peg.1147","fig|1196095.118.peg.2497","fig|1196095.128.peg.1343","fig|1196095.107.peg.505","fig|1196095.117.peg.1186","fig|1196095.130.peg.1136","fig|1196095.103.peg.746","fig|1196095.102.peg.1367","fig|1196095.106.peg.1377","fig|1196095.110.peg.1446","fig|1196095.127.peg.2140","fig|1196095.132.peg.213","fig|1196095.98.peg.1997","fig|1196095.134.peg.468","fig|1196095.120.peg.320","fig|1196095.112.peg.2016","fig|1196095.96.peg.1816","fig|1196095.123.peg.1009","fig|1196095.104.peg.27","fig|1196095.129.peg.349","fig|1196095.97.peg.2315","fig|1196095.121.peg.615","fig|1196095.114.peg.1389","fig|1196095.99.peg.299","fig|1196095.131.peg.911","fig|1196095.115.peg.955","fig|1196095.133.peg.1970","fig|1196095.125.peg.2439","fig|1196095.105.peg.1657","fig|1196095.135.peg.463","fig|1196095.113.peg.502","fig|1196095.109.peg.913","fig|1196095.111.peg.2293","fig|1196095.108.peg.1477","fig|1196095.94.peg.841","fig|1196095.122.peg.1863","fig|1196095.124.peg.1969","fig|1196095.116.peg.1266","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000490:","fig|1196095.126.peg.1301","fig|1196095.133.peg.1969","fig|1196095.114.peg.1388","fig|1196095.100.peg.424","fig|1196095.109.peg.914","fig|1196095.95.peg.1920","fig|1196095.119.peg.1148","fig|1196095.118.peg.2498","fig|1196095.128.peg.1344","fig|1196095.107.peg.504","fig|1196095.117.peg.1187","fig|1196095.130.peg.1137","fig|1196095.106.peg.1378","fig|1196095.102.peg.1368","fig|1196095.110.peg.1447","fig|1196095.132.peg.214","fig|1196095.98.peg.1998","fig|1196095.131.peg.912","fig|1196095.96.peg.1817","fig|1196095.134.peg.469","fig|1196095.120.peg.319","fig|1196095.112.peg.2017","fig|1196095.123.peg.1008","fig|1196095.104.peg.26","fig|1196095.129.peg.350","fig|1196095.97.peg.2314","fig|1196095.121.peg.616","fig|1196095.115.peg.956","fig|1196095.99.peg.298","fig|1196095.125.peg.2440","fig|1196095.127.peg.2139","fig|1196095.101.peg.297","fig|1196095.124.peg.1968","fig|1196095.135.peg.462","fig|1196095.105.peg.1658","fig|1196095.103.peg.745","fig|1196095.113.peg.503","fig|1196095.111.peg.2292","fig|1196095.108.peg.1476","fig|1196095.94.peg.840","fig|1196095.116.peg.1267","fig|1196095.122.peg.1862","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OG0000518:","fig|1196095.119.peg.1553","fig|1196095.127.peg.1293","fig|1196095.125.peg.1889","fig|1196095.108.peg.1914","fig|1196095.120.peg.1269","fig|1196095.123.peg.1403","fig|1196095.100.peg.499","fig|1196095.103.peg.52","fig|1196095.105.peg.217","fig|1196095.135.peg.2290","fig|1196095.115.peg.196","fig|1196095.130.peg.1462","fig|1196095.106.peg.301","fig|1196095.99.peg.2071","fig|1196095.102.peg.457","fig|1196095.129.peg.1764","fig|1196095.110.peg.269","fig|1196095.112.peg.1982","fig|1196095.132.peg.1925","fig|1196095.111.peg.201","fig|1196095.131.peg.1997","fig|1196095.126.peg.803","fig|1196095.116.peg.197","fig|1196095.94.peg.890","fig|1196095.133.peg.3632","fig|1196095.113.peg.434","fig|1196095.107.peg.598","fig|1196095.114.peg.763","fig|1196095.104.peg.456","fig|1196095.128.peg.874","fig|1196095.97.peg.1088","fig|1196095.124.peg.1485","fig|1196095.121.peg.1365","fig|1196095.134.peg.1243","fig|1196095.95.peg.1604","fig|1196095.109.peg.347","fig|1196095.122.peg.15","fig|1196095.118.peg.1717","fig|1196095.98.peg.2370","fig|1196095.101.peg.1895","fig|1196095.96.peg.2426","fig|1196095.117.peg.1238","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
